customer_id,first_order_date,acquisition_channel,first_order_month,Second Order Date,Days to 2nd Purchase,Repeat Bucket,Repeat Bucket Sort
5082,"Sunday, 21 December 2025",Paid Search,2025-12,25/12/2025 00:00:00,4,0–7 days,1
5084,"Monday, 1 December 2025",Paid Search,2025-12,,,,
5180,"Monday, 22 December 2025",Paid Search,2025-12,,,,
5212,"Wednesday, 10 December 2025",Paid Search,2025-12,,,,
5244,"Sunday, 21 December 2025",Paid Search,2025-12,,,,
5276,"Tuesday, 23 December 2025",Paid Search,2025-12,,,,
5281,"Monday, 22 December 2025",Paid Search,2025-12,,,,
5413,"Monday, 1 December 2025",Paid Search,2025-12,,,,
5504,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
5589,"Monday, 15 December 2025",Paid Search,2025-12,,,,
5642,"Sunday, 14 December 2025",Paid Search,2025-12,,,,
5645,"Wednesday, 24 December 2025",Paid Search,2025-12,,,,
5688,"Wednesday, 17 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,13,8–14 days,2
5690,"Thursday, 25 December 2025",Paid Search,2025-12,,,,
5694,"Saturday, 13 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,16,15–30 days,3
5787,"Sunday, 21 December 2025",Paid Search,2025-12,,,,
5920,"Wednesday, 31 December 2025",Paid Search,2025-12,,,,
5930,"Tuesday, 23 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,6,0–7 days,1
6068,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
6081,"Thursday, 25 December 2025",Paid Search,2025-12,,,,
6234,"Thursday, 25 December 2025",Paid Search,2025-12,,,,
6244,"Tuesday, 23 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,7,0–7 days,1
6298,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
6433,"Friday, 5 December 2025",Paid Search,2025-12,26/12/2025 00:00:00,21,15–30 days,3
6527,"Thursday, 4 December 2025",Paid Search,2025-12,,,,
6531,"Sunday, 14 December 2025",Paid Search,2025-12,,,,
6582,"Wednesday, 10 December 2025",Paid Search,2025-12,,,,
6624,"Thursday, 11 December 2025",Paid Search,2025-12,19/12/2025 00:00:00,8,8–14 days,2
6649,"Saturday, 13 December 2025",Paid Search,2025-12,24/12/2025 00:00:00,11,8–14 days,2
6675,"Wednesday, 31 December 2025",Paid Search,2025-12,,,,
6696,"Monday, 1 December 2025",Paid Search,2025-12,,,,
6751,"Thursday, 11 December 2025",Paid Search,2025-12,,,,
6760,"Monday, 8 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,21,15–30 days,3
6762,"Tuesday, 23 December 2025",Paid Search,2025-12,26/12/2025 00:00:00,3,0–7 days,1
6791,"Wednesday, 10 December 2025",Paid Search,2025-12,,,,
6870,"Monday, 1 December 2025",Paid Search,2025-12,,,,
6887,"Saturday, 20 December 2025",Paid Search,2025-12,24/12/2025 00:00:00,4,0–7 days,1
6892,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
6918,"Wednesday, 10 December 2025",Paid Search,2025-12,,,,
6947,"Monday, 29 December 2025",Paid Search,2025-12,,,,
6983,"Tuesday, 16 December 2025",Paid Search,2025-12,,,,
7067,"Monday, 1 December 2025",Paid Search,2025-12,,,,
7134,"Thursday, 18 December 2025",Paid Search,2025-12,23/12/2025 00:00:00,5,0–7 days,1
7163,"Monday, 1 December 2025",Paid Search,2025-12,,,,
7194,"Wednesday, 31 December 2025",Paid Search,2025-12,,,,
7237,"Tuesday, 9 December 2025",Paid Search,2025-12,23/12/2025 00:00:00,14,8–14 days,2
7257,"Sunday, 7 December 2025",Paid Search,2025-12,,,,
7258,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
7309,"Friday, 19 December 2025",Paid Search,2025-12,,,,
7374,"Sunday, 28 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,2,0–7 days,1
7390,"Tuesday, 30 December 2025",Paid Search,2025-12,,,,
7430,"Friday, 26 December 2025",Paid Search,2025-12,,,,
7443,"Sunday, 21 December 2025",Paid Search,2025-12,,,,
7483,"Tuesday, 9 December 2025",Paid Search,2025-12,,,,
7561,"Monday, 1 December 2025",Paid Search,2025-12,,,,
7825,"Wednesday, 24 December 2025",Paid Search,2025-12,28/12/2025 00:00:00,4,0–7 days,1
8001,"Tuesday, 9 December 2025",Paid Search,2025-12,20/12/2025 00:00:00,11,8–14 days,2
8038,"Sunday, 21 December 2025",Paid Search,2025-12,,,,
8131,"Wednesday, 17 December 2025",Paid Search,2025-12,,,,
8141,"Saturday, 13 December 2025",Paid Search,2025-12,,,,
8157,"Tuesday, 16 December 2025",Paid Search,2025-12,,,,
8262,"Thursday, 25 December 2025",Paid Search,2025-12,,,,
8272,"Thursday, 25 December 2025",Paid Search,2025-12,,,,
8356,"Tuesday, 9 December 2025",Paid Search,2025-12,25/12/2025 00:00:00,16,15–30 days,3
8388,"Sunday, 14 December 2025",Paid Search,2025-12,28/12/2025 00:00:00,14,8–14 days,2
8473,"Friday, 26 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,3,0–7 days,1
8491,"Wednesday, 3 December 2025",Paid Search,2025-12,17/12/2025 00:00:00,14,8–14 days,2
8499,"Friday, 26 December 2025",Paid Search,2025-12,,,,
8577,"Wednesday, 31 December 2025",Paid Search,2025-12,,,,
8624,"Tuesday, 9 December 2025",Paid Search,2025-12,,,,
8664,"Sunday, 7 December 2025",Paid Search,2025-12,21/12/2025 00:00:00,14,8–14 days,2
8666,"Sunday, 21 December 2025",Paid Search,2025-12,,,,
8741,"Wednesday, 3 December 2025",Paid Search,2025-12,11/12/2025 00:00:00,8,8–14 days,2
8816,"Friday, 5 December 2025",Paid Search,2025-12,18/12/2025 00:00:00,13,8–14 days,2
8936,"Monday, 8 December 2025",Paid Search,2025-12,,,,
8961,"Sunday, 7 December 2025",Paid Search,2025-12,,,,
8962,"Tuesday, 16 December 2025",Paid Search,2025-12,31/12/2025 00:00:00,15,15–30 days,3
9045,"Thursday, 4 December 2025",Paid Search,2025-12,,,,
9209,"Sunday, 14 December 2025",Paid Search,2025-12,,,,
9263,"Monday, 29 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,1,0–7 days,1
9308,"Tuesday, 23 December 2025",Paid Search,2025-12,,,,
9356,"Friday, 19 December 2025",Paid Search,2025-12,,,,
9363,"Friday, 19 December 2025",Paid Search,2025-12,,,,
9609,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
9706,"Sunday, 14 December 2025",Paid Search,2025-12,,,,
9728,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
9733,"Tuesday, 2 December 2025",Paid Search,2025-12,,,,
9748,"Monday, 15 December 2025",Paid Search,2025-12,26/12/2025 00:00:00,11,8–14 days,2
9765,"Sunday, 7 December 2025",Paid Search,2025-12,21/12/2025 00:00:00,14,8–14 days,2
9786,"Saturday, 13 December 2025",Paid Search,2025-12,,,,
9796,"Sunday, 28 December 2025",Paid Search,2025-12,,,,
9820,"Monday, 8 December 2025",Paid Search,2025-12,13/12/2025 00:00:00,5,0–7 days,1
9949,"Saturday, 20 December 2025",Paid Search,2025-12,25/12/2025 00:00:00,5,0–7 days,1
9992,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
10056,"Tuesday, 23 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,7,0–7 days,1
10176,"Thursday, 11 December 2025",Paid Search,2025-12,,,,
10185,"Saturday, 20 December 2025",Paid Search,2025-12,,,,
10196,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
10271,"Wednesday, 24 December 2025",Paid Search,2025-12,,,,
10333,"Saturday, 20 December 2025",Paid Search,2025-12,28/12/2025 00:00:00,8,8–14 days,2
10387,"Monday, 22 December 2025",Paid Search,2025-12,,,,
10492,"Monday, 1 December 2025",Paid Search,2025-12,,,,
10501,"Friday, 19 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,10,8–14 days,2
10578,"Wednesday, 10 December 2025",Paid Search,2025-12,11/12/2025 00:00:00,1,0–7 days,1
10668,"Tuesday, 23 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,7,0–7 days,1
10734,"Tuesday, 23 December 2025",Paid Search,2025-12,,,,
10789,"Thursday, 11 December 2025",Paid Search,2025-12,,,,
10790,"Wednesday, 17 December 2025",Paid Search,2025-12,,,,
10876,"Monday, 1 December 2025",Paid Search,2025-12,19/12/2025 00:00:00,18,15–30 days,3
10902,"Saturday, 27 December 2025",Paid Search,2025-12,29/12/2025 00:00:00,2,0–7 days,1
10909,"Monday, 8 December 2025",Paid Search,2025-12,,,,
10929,"Thursday, 25 December 2025",Paid Search,2025-12,27/12/2025 00:00:00,2,0–7 days,1
10987,"Sunday, 28 December 2025",Paid Search,2025-12,31/12/2025 00:00:00,3,0–7 days,1
11026,"Monday, 22 December 2025",Paid Search,2025-12,23/12/2025 00:00:00,1,0–7 days,1
11042,"Thursday, 11 December 2025",Paid Search,2025-12,,,,
11063,"Friday, 19 December 2025",Paid Search,2025-12,,,,
11094,"Saturday, 20 December 2025",Paid Search,2025-12,,,,
11129,"Monday, 22 December 2025",Paid Search,2025-12,25/12/2025 00:00:00,3,0–7 days,1
11260,"Monday, 29 December 2025",Paid Search,2025-12,,,,
11315,"Wednesday, 24 December 2025",Paid Search,2025-12,,,,
11558,"Thursday, 11 December 2025",Paid Search,2025-12,17/12/2025 00:00:00,6,0–7 days,1
11574,"Monday, 15 December 2025",Paid Search,2025-12,24/12/2025 00:00:00,9,8–14 days,2
11606,"Monday, 15 December 2025",Paid Search,2025-12,,,,
11687,"Friday, 5 December 2025",Paid Search,2025-12,,,,
11689,"Wednesday, 24 December 2025",Paid Search,2025-12,28/12/2025 00:00:00,4,0–7 days,1
11736,"Friday, 19 December 2025",Paid Search,2025-12,24/12/2025 00:00:00,5,0–7 days,1
11809,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
11824,"Monday, 22 December 2025",Paid Search,2025-12,,,,
11957,"Friday, 5 December 2025",Paid Search,2025-12,07/12/2025 00:00:00,2,0–7 days,1
11989,"Tuesday, 2 December 2025",Paid Search,2025-12,,,,
11990,"Saturday, 20 December 2025",Paid Search,2025-12,,,,
12000,"Tuesday, 23 December 2025",Paid Search,2025-12,,,,
12066,"Sunday, 28 December 2025",Paid Search,2025-12,,,,
12072,"Thursday, 18 December 2025",Paid Search,2025-12,,,,
12104,"Friday, 19 December 2025",Paid Search,2025-12,,,,
12246,"Thursday, 25 December 2025",Paid Search,2025-12,26/12/2025 00:00:00,1,0–7 days,1
12266,"Saturday, 13 December 2025",Paid Search,2025-12,27/12/2025 00:00:00,14,8–14 days,2
12293,"Thursday, 11 December 2025",Paid Search,2025-12,24/12/2025 00:00:00,13,8–14 days,2
12306,"Saturday, 13 December 2025",Paid Search,2025-12,,,,
12312,"Friday, 12 December 2025",Paid Search,2025-12,15/12/2025 00:00:00,3,0–7 days,1
12436,"Wednesday, 24 December 2025",Paid Search,2025-12,26/12/2025 00:00:00,2,0–7 days,1
12441,"Thursday, 4 December 2025",Paid Search,2025-12,,,,
12473,"Monday, 1 December 2025",Paid Search,2025-12,,,,
12608,"Monday, 29 December 2025",Paid Search,2025-12,,,,
12693,"Thursday, 4 December 2025",Paid Search,2025-12,,,,
12788,"Saturday, 27 December 2025",Paid Search,2025-12,,,,
12812,"Tuesday, 16 December 2025",Paid Search,2025-12,18/12/2025 00:00:00,2,0–7 days,1
12852,"Thursday, 4 December 2025",Paid Search,2025-12,,,,
12903,"Thursday, 4 December 2025",Paid Search,2025-12,20/12/2025 00:00:00,16,15–30 days,3
12965,"Monday, 29 December 2025",Paid Search,2025-12,,,,
12967,"Monday, 1 December 2025",Paid Search,2025-12,,,,
12989,"Thursday, 4 December 2025",Paid Search,2025-12,20/12/2025 00:00:00,16,15–30 days,3
13292,"Friday, 19 December 2025",Paid Search,2025-12,,,,
13325,"Sunday, 21 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,9,8–14 days,2
13353,"Monday, 8 December 2025",Paid Search,2025-12,30/12/2025 00:00:00,22,15–30 days,3
13365,"Thursday, 11 December 2025",Paid Search,2025-12,,,,
13400,"Wednesday, 3 December 2025",Paid Search,2025-12,,,,
13402,"Friday, 26 December 2025",Paid Search,2025-12,31/12/2025 00:00:00,5,0–7 days,1
13456,"Friday, 12 December 2025",Paid Search,2025-12,,,,
13470,"Monday, 22 December 2025",Paid Search,2025-12,25/12/2025 00:00:00,3,0–7 days,1
13474,"Friday, 5 December 2025",Paid Search,2025-12,22/12/2025 00:00:00,17,15–30 days,3
45,"Thursday, 17 October 2024",Paid Search,2024-10,29/10/2025 00:00:00,377,90+ days,6
118,"Sunday, 6 October 2024",Paid Search,2024-10,06/12/2025 00:00:00,426,90+ days,6
187,"Saturday, 12 October 2024",Paid Search,2024-10,14/02/2025 00:00:00,125,90+ days,6
217,"Thursday, 10 October 2024",Paid Search,2024-10,05/04/2025 00:00:00,177,90+ days,6
222,"Sunday, 27 October 2024",Paid Search,2024-10,06/03/2025 00:00:00,130,90+ days,6
297,"Tuesday, 29 October 2024",Paid Search,2024-10,27/07/2025 00:00:00,271,90+ days,6
353,"Friday, 25 October 2024",Paid Search,2024-10,18/09/2025 00:00:00,328,90+ days,6
407,"Monday, 7 October 2024",Paid Search,2024-10,23/11/2025 00:00:00,412,90+ days,6
479,"Monday, 7 October 2024",Paid Search,2024-10,21/12/2025 00:00:00,440,90+ days,6
485,"Tuesday, 29 October 2024",Paid Search,2024-10,11/05/2025 00:00:00,194,90+ days,6
623,"Wednesday, 23 October 2024",Paid Search,2024-10,01/06/2025 00:00:00,221,90+ days,6
750,"Tuesday, 22 October 2024",Paid Search,2024-10,03/12/2025 00:00:00,407,90+ days,6
999,"Wednesday, 23 October 2024",Paid Search,2024-10,30/09/2025 00:00:00,342,90+ days,6
1013,"Wednesday, 30 October 2024",Paid Search,2024-10,01/07/2025 00:00:00,244,90+ days,6
1053,"Tuesday, 1 October 2024",Paid Search,2024-10,28/01/2025 00:00:00,119,90+ days,6
1110,"Saturday, 26 October 2024",Paid Search,2024-10,26/06/2025 00:00:00,243,90+ days,6
1139,"Saturday, 26 October 2024",Paid Search,2024-10,17/07/2025 00:00:00,264,90+ days,6
1406,"Thursday, 3 October 2024",Paid Search,2024-10,07/05/2025 00:00:00,216,90+ days,6
1424,"Saturday, 12 October 2024",Paid Search,2024-10,09/04/2025 00:00:00,179,90+ days,6
1434,"Sunday, 6 October 2024",Paid Search,2024-10,10/06/2025 00:00:00,247,90+ days,6
1450,"Thursday, 24 October 2024",Paid Search,2024-10,29/07/2025 00:00:00,278,90+ days,6
1479,"Friday, 11 October 2024",Paid Search,2024-10,07/05/2025 00:00:00,208,90+ days,6
1528,"Monday, 7 October 2024",Paid Search,2024-10,15/08/2025 00:00:00,312,90+ days,6
1531,"Friday, 25 October 2024",Paid Search,2024-10,14/07/2025 00:00:00,262,90+ days,6
1536,"Monday, 14 October 2024",Paid Search,2024-10,18/11/2025 00:00:00,400,90+ days,6
1537,"Friday, 11 October 2024",Paid Search,2024-10,01/11/2025 00:00:00,386,90+ days,6
1551,"Thursday, 17 October 2024",Paid Search,2024-10,07/03/2025 00:00:00,141,90+ days,6
1590,"Wednesday, 9 October 2024",Paid Search,2024-10,11/01/2025 00:00:00,94,90+ days,6
1595,"Friday, 25 October 2024",Paid Search,2024-10,14/12/2025 00:00:00,415,90+ days,6
1602,"Thursday, 10 October 2024",Paid Search,2024-10,24/10/2025 00:00:00,379,90+ days,6
1668,"Thursday, 31 October 2024",Paid Search,2024-10,27/05/2025 00:00:00,208,90+ days,6
1962,"Friday, 4 October 2024",Paid Search,2024-10,14/08/2025 00:00:00,314,90+ days,6
2019,"Saturday, 19 October 2024",Paid Search,2024-10,24/06/2025 00:00:00,248,90+ days,6
2170,"Saturday, 26 October 2024",Paid Search,2024-10,27/09/2025 00:00:00,336,90+ days,6
2343,"Tuesday, 8 October 2024",Paid Search,2024-10,23/08/2025 00:00:00,319,90+ days,6
2433,"Monday, 7 October 2024",Paid Search,2024-10,25/06/2025 00:00:00,261,90+ days,6
2512,"Tuesday, 22 October 2024",Paid Search,2024-10,12/12/2025 00:00:00,416,90+ days,6
2539,"Wednesday, 30 October 2024",Paid Search,2024-10,08/06/2025 00:00:00,221,90+ days,6
2691,"Thursday, 17 October 2024",Paid Search,2024-10,17/12/2025 00:00:00,426,90+ days,6
2712,"Wednesday, 16 October 2024",Paid Search,2024-10,06/06/2025 00:00:00,233,90+ days,6
2713,"Tuesday, 29 October 2024",Paid Search,2024-10,18/11/2025 00:00:00,385,90+ days,6
2746,"Tuesday, 8 October 2024",Paid Search,2024-10,30/12/2025 00:00:00,448,90+ days,6
2799,"Monday, 21 October 2024",Paid Search,2024-10,19/05/2025 00:00:00,210,90+ days,6
2864,"Saturday, 5 October 2024",Paid Search,2024-10,04/03/2025 00:00:00,150,90+ days,6
2866,"Tuesday, 15 October 2024",Paid Search,2024-10,01/04/2025 00:00:00,168,90+ days,6
2920,"Sunday, 27 October 2024",Paid Search,2024-10,22/11/2025 00:00:00,391,90+ days,6
2957,"Sunday, 27 October 2024",Paid Search,2024-10,27/05/2025 00:00:00,212,90+ days,6
2981,"Tuesday, 8 October 2024",Paid Search,2024-10,19/01/2025 00:00:00,103,90+ days,6
3074,"Wednesday, 30 October 2024",Paid Search,2024-10,09/05/2025 00:00:00,191,90+ days,6
3154,"Saturday, 26 October 2024",Paid Search,2024-10,23/02/2025 00:00:00,120,90+ days,6
3166,"Wednesday, 2 October 2024",Paid Search,2024-10,30/09/2025 00:00:00,363,90+ days,6
3180,"Wednesday, 16 October 2024",Paid Search,2024-10,13/05/2025 00:00:00,209,90+ days,6
3323,"Wednesday, 2 October 2024",Paid Search,2024-10,16/01/2025 00:00:00,106,90+ days,6
3341,"Tuesday, 22 October 2024",Paid Search,2024-10,20/01/2025 00:00:00,90,61–90 days,5
3422,"Thursday, 10 October 2024",Paid Search,2024-10,06/03/2025 00:00:00,147,90+ days,6
3509,"Saturday, 26 October 2024",Paid Search,2024-10,26/07/2025 00:00:00,273,90+ days,6
3607,"Wednesday, 2 October 2024",Paid Search,2024-10,25/06/2025 00:00:00,266,90+ days,6
3708,"Saturday, 5 October 2024",Paid Search,2024-10,25/10/2025 00:00:00,385,90+ days,6
3818,"Sunday, 27 October 2024",Paid Search,2024-10,10/08/2025 00:00:00,287,90+ days,6
3821,"Friday, 25 October 2024",Paid Search,2024-10,12/05/2025 00:00:00,199,90+ days,6
3854,"Thursday, 24 October 2024",Paid Search,2024-10,09/11/2025 00:00:00,381,90+ days,6
3884,"Wednesday, 16 October 2024",Paid Search,2024-10,22/12/2025 00:00:00,432,90+ days,6
3986,"Wednesday, 2 October 2024",Paid Search,2024-10,20/05/2025 00:00:00,230,90+ days,6
4020,"Wednesday, 9 October 2024",Paid Search,2024-10,13/11/2025 00:00:00,400,90+ days,6
4048,"Sunday, 20 October 2024",Paid Search,2024-10,24/07/2025 00:00:00,277,90+ days,6
4063,"Sunday, 6 October 2024",Paid Search,2024-10,19/12/2025 00:00:00,439,90+ days,6
4259,"Thursday, 10 October 2024",Paid Search,2024-10,12/02/2025 00:00:00,125,90+ days,6
4316,"Thursday, 31 October 2024",Paid Search,2024-10,29/11/2025 00:00:00,394,90+ days,6
4325,"Friday, 25 October 2024",Paid Search,2024-10,03/11/2025 00:00:00,374,90+ days,6
4367,"Sunday, 27 October 2024",Paid Search,2024-10,13/05/2025 00:00:00,198,90+ days,6
4439,"Saturday, 19 October 2024",Paid Search,2024-10,29/07/2025 00:00:00,283,90+ days,6
4575,"Saturday, 5 October 2024",Paid Search,2024-10,17/11/2025 00:00:00,408,90+ days,6
4579,"Tuesday, 29 October 2024",Paid Search,2024-10,05/05/2025 00:00:00,188,90+ days,6
4775,"Tuesday, 29 October 2024",Paid Search,2024-10,05/04/2025 00:00:00,158,90+ days,6
4843,"Sunday, 20 October 2024",Paid Search,2024-10,08/10/2025 00:00:00,353,90+ days,6
5161,"Monday, 21 October 2024",Paid Search,2024-10,05/03/2025 00:00:00,135,90+ days,6
5167,"Wednesday, 23 October 2024",Paid Search,2024-10,01/07/2025 00:00:00,251,90+ days,6
5182,"Friday, 11 October 2024",Paid Search,2024-10,15/07/2025 00:00:00,277,90+ days,6
5209,"Thursday, 24 October 2024",Paid Search,2024-10,02/11/2025 00:00:00,374,90+ days,6
5239,"Tuesday, 8 October 2024",Paid Search,2024-10,13/01/2025 00:00:00,97,90+ days,6
5352,"Thursday, 3 October 2024",Paid Search,2024-10,21/04/2025 00:00:00,200,90+ days,6
5386,"Saturday, 12 October 2024",Paid Search,2024-10,20/11/2025 00:00:00,404,90+ days,6
5594,"Wednesday, 2 October 2024",Paid Search,2024-10,06/11/2025 00:00:00,400,90+ days,6
5706,"Monday, 21 October 2024",Paid Search,2024-10,01/02/2025 00:00:00,103,90+ days,6
5777,"Tuesday, 29 October 2024",Paid Search,2024-10,22/06/2025 00:00:00,236,90+ days,6
6022,"Sunday, 20 October 2024",Paid Search,2024-10,23/03/2025 00:00:00,154,90+ days,6
6553,"Wednesday, 16 October 2024",Paid Search,2024-10,15/12/2025 00:00:00,425,90+ days,6
6596,"Saturday, 19 October 2024",Paid Search,2024-10,15/08/2025 00:00:00,300,90+ days,6
6718,"Thursday, 3 October 2024",Paid Search,2024-10,05/06/2025 00:00:00,245,90+ days,6
6804,"Wednesday, 23 October 2024",Paid Search,2024-10,08/07/2025 00:00:00,258,90+ days,6
6914,"Monday, 21 October 2024",Paid Search,2024-10,26/10/2025 00:00:00,370,90+ days,6
6916,"Monday, 21 October 2024",Paid Search,2024-10,19/08/2025 00:00:00,302,90+ days,6
6931,"Thursday, 31 October 2024",Paid Search,2024-10,24/10/2025 00:00:00,358,90+ days,6
6949,"Thursday, 3 October 2024",Paid Search,2024-10,11/07/2025 00:00:00,281,90+ days,6
6956,"Sunday, 6 October 2024",Paid Search,2024-10,30/03/2025 00:00:00,175,90+ days,6
6978,"Wednesday, 16 October 2024",Paid Search,2024-10,17/10/2025 00:00:00,366,90+ days,6
7039,"Saturday, 12 October 2024",Paid Search,2024-10,21/02/2025 00:00:00,132,90+ days,6
7136,"Thursday, 10 October 2024",Paid Search,2024-10,18/08/2025 00:00:00,312,90+ days,6
7225,"Sunday, 27 October 2024",Paid Search,2024-10,16/07/2025 00:00:00,262,90+ days,6
